city_name,AQI,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,coord.lon,coord.lat,Year,Month
Dapitan,47.20171674,301.5112876,0.131244635,-38.66291845,54.81570815,-39.51858369,4.943648069,8.574077253,2.49888412,123.9469,10.2706,2024,2
Dasmari?s,43.8111588,402.363691,0.388583691,-32.37703863,77.58742489,-29.66377682,7.919570815,14.00480687,3.250042918,120.9367,14.3294,2024,2
Davao,48.36909871,310.0059657,0.145364807,-37.7204721,41.28300429,-41.47630901,2.961845494,5.026094421,1.165879828,125.6128,7.0731,2024,2
Digos,49.12017167,305.0494421,0.065879828,-39.93892704,39.89021459,-42.19660944,3.808712446,5.223304721,1.617467811,125.3572,6.7497,2024,2
Dipolog,51.48497854,231.5590129,0.015021459,-42.38832618,63.99639485,-42.49532189,2.040171674,4.725879828,0.141030043,123.3414,8.5894,2024,2
Dumaguete,49.31465517,243.08125,0.028922414,-41.65211207,60.01409483,-42.19293103,2.593362069,4.877025862,0.815991379,123.3081,9.3103,2024,2
El Salvador,52.25751073,255.869485,0.02751073,-41.58072961,56.19703863,-42.3804721,2.714506438,4.624635193,1.614120172,124.5225,8.5631,2024,2
Escalante,47.05579399,237.7976824,0.013948498,-42.4695279,67.2532618,-42.08081545,2.799356223,6.529699571,0.171630901,123.4992,10.8403,2024,2
Gapan,47.69957082,468.669485,0.264034335,-35.99927039,55.00824034,-41.51618026,9.545064378,14.23021459,5.668583691,120.9464,15.3072,2024,2
General Santos,49.01287554,340.2547639,0.029570815,-39.55154506,38.35133047,-42.27296137,5.282446352,6.932103004,3.197124464,125.1717,6.1128,2024,2
General Trias,49.27896996,402.363691,0.388583691,-32.37703863,77.58742489,-29.66377682,7.919570815,14.00480687,3.250042918,120.8817,14.3869,2024,2
Gingoog City,49.08583691,237.3172961,0.012360515,-42.33167382,58.887897,-42.71583691,1.81416309,3.707467811,0.373519313,125.1167,8.8333,2024,2
Himamaylan,49.97854077,317.441588,0.098798283,-39.61175966,62.54575107,-41.52540773,5.100042918,7.687038627,3.336909871,122.8706,10.0989,2024,2
Ilagan,51.17596567,455.5254506,0.357811159,-37.50798283,51.34909871,-42.12334764,11.91025751,15.60922747,7.494334764,121.8892,17.1485,2024,2
Iligan City,50.54935622,274.5360944,0.075236052,-39.87463519,59.3932618,-40.36072961,4.349570815,6.711330472,1.462875536,124.4,8.25,2024,2
Iloilo City,53.03433476,279.1059227,0.047553648,-41.34579399,64.41347639,-41.41038627,4.037725322,6.587467811,1.29472103,122.55,10.75,2024,2
Imus,49.76824034,697.3555794,0.965150215,-22.85733906,80.20467811,-25.81437768,19.81446352,35.34437768,7.93055794,120.9367,14.4297,2024,2
Iriga City,51.15879828,268.41897,0.040042918,-41.50519313,60.50978541,-36.247897,4.743133047,8.173133047,1.263562232,123.4167,13.4167,2024,2
Isabela,49.49785408,300.8948498,0.104077253,-39.91506438,63.00141631,-41.17982833,4.466652361,7.302317597,2.384592275,122.9888,10.2048,2024,2
Kabankalan,48.49785408,303.0223605,0.049914163,-39.86922747,59.19004292,-41.75437768,4.747038627,6.882875536,3.114978541,122.8122,9.9889,2024,2
Kidapawan,52.00858369,410.6866094,0.237253219,-36.04793991,36.46738197,-41.37922747,8.273690987,11.17175966,9.783133047,125.0894,7.0083,2024,2
Koronadal,50.36051502,582.6937339,0.187467811,-33.55527897,39.28077253,-41.10858369,16.22665236,19.95055794,13.49094421,124.8469,6.5031,2024,2
La Carlota,48.84120172,261.4926609,0.054463519,-41.43201717,66.17111588,-41.32901288,3.349270386,6.400085837,0.786523605,122.9208,10.4233,2024,2
Lamitan,46.37339056,240.884721,0.045107296,-41.29386266,43.69974249,-42.29021459,2.313648069,3.703819742,0.676223176,125.7022,6.0872,2024,2
Laoag,50.27467811,318.7161373,0.03639485,-41.5183691,76.38862661,-42.26570815,9.063733906,12.07133047,1.627253219,120.5936,18.1989,2024,2
Lapu-Lapu City,53.24892704,301.5112876,0.131244635,-38.66291845,54.81570815,-39.51858369,4.943648069,8.574077253,2.49888412,123.9494,10.3103,2024,2
Las Pi?s,52.82403433,697.3555794,0.965150215,-22.85733906,80.20467811,-25.81437768,19.81446352,35.34437768,7.93055794,120.9828,14.4506,2024,2
Legazpi City,49.85344828,257.6271121,0.036293103,-41.75116379,65.1362069,-37.72758621,3.678318966,7.099008621,0.750215517,123.7333,13.1333,2024,2
Ligao,47.31330472,262.7385837,0.022618026,-41.78506438,65.34360515,-35.85390558,4.25193133,7.376995708,0.848240343,123.5325,13.2403,2024,2
Lipa City,51.63090129,286.9561373,0.136866953,-39.21030043,75.05639485,-40.19875536,3.861888412,8.65416309,2.061802575,121.1667,13.95,2024,2
Lucena,52.70815451,280.3953219,0.031630901,-41.35819742,59.29472103,-41.49515021,4.61248927,6.948111588,1.164420601,122.5967,10.8794,2024,2
Maasin,51.06866953,280.3953219,0.031630901,-41.35819742,59.29472103,-41.49515021,4.61248927,6.948111588,1.164420601,122.4347,10.8925,2024,2
Mabalacat City,51.1416309,386.0750644,0.065879828,-37.89120172,62.09712446,-41.78905579,7.511330472,10.83283262,3.890729614,120.5736,15.2216,2024,2
Makati City,53.20171674,738.5845923,2.231845494,-22.97364807,57.12939914,-24.31540773,17.1932618,29.08708155,8.657725322,121.0327,14.5503,2024,2
Malabon,50.60344828,331.9164224,0.056982759,-40.38060345,80.80435345,-40.36887931,12.07314655,17.45922414,1.687715517,119.9379,15.6361,2024,2
Malaybalay,52.44635193,260.5325751,0.053991416,-40.22399142,30.65755365,-42.51695279,3.059098712,4.518969957,2.253175966,125.0833,8.15,2024,2
Malolos,48.64377682,406.6678541,0.267982833,-36.59304721,61.18300429,-40.58763948,7.580643777,13.53480687,4.554077253,120.8117,14.8419,2024,2
Mandaluyong City,46.35622318,738.5845923,2.231845494,-22.97364807,57.12939914,-24.31540773,17.1932618,29.08708155,8.657725322,121.0409,14.5832,2024,2
Mandaue City,48.97854077,301.5112876,0.131244635,-38.66291845,54.81570815,-39.51858369,4.943648069,8.574077253,2.49888412,123.9333,10.3333,2024,2
Manila,48.2360515,529.0157511,0.471502146,-30.21570815,64.77120172,-34.62300429,11.2244206,21.75974249,6.735150215,120.9822,14.6042,2024,2
Marawi,52.30472103,440.4048498,0.189055794,-34.53751073,36.16545064,-40.63042918,12.65536481,15.77287554,12.67145923,124.2928,7.9986,2024,2
Mati,49.24463519,229.7609013,0.030515021,-42.00987124,66.03733906,-42.22515021,2.658025751,6.700643777,0.055493562,125.4708,9.7339,2024,2
Meycauayan,52.90987124,529.0157511,0.471502146,-30.21570815,64.77120172,-34.62300429,11.2244206,21.75974249,6.735150215,120.9608,14.7369,2024,2
Mu?z,49.29184549,363.4550644,0.140987124,-39.01021459,57.10613734,-42.16467811,5.990987124,8.60055794,3.158712446,120.9031,15.7161,2024,2
Naga,49.60085837,242.6682403,0.012145923,-42.4393133,70.54682403,-38.56188841,3.537896996,7.329184549,0.297081545,123.1814,13.6192,2024,2
Navotas,50.55364807,529.0157511,0.471502146,-30.21570815,64.77120172,-34.62300429,11.2244206,21.75974249,6.735150215,120.95,14.6667,2024,2
Olongapo,52.45922747,334.6032189,0.058154506,-39.94708155,71.03227468,-40.80300429,7.018154506,10.62386266,1.634849785,120.2828,14.8292,2024,2
Ormoc,50.19313305,270.0808584,0.049785408,-40.81450644,49.00626609,-42.39137339,3.447296137,7.193175966,1.231158798,124.6075,11.0064,2024,2
Oroquieta,51.73819742,229.5530043,0.009313305,-42.53313305,63.04454936,-42.54386266,2.122446352,4.697639485,0.121459227,123.8044,8.4858,2024,2
Ozamiz City,49.45922747,235.0544206,0.032103004,-41.80832618,52.60613734,-42.52583691,1.863905579,3.634678112,0.553433476,123.8333,8.15,2024,2
Pagadian,49.72532189,293.9112876,0.057253219,-39.95523605,38.7339485,-42.26283262,3.666437768,5.495879828,3.6627897,123.437,7.8257,2024,2
Palayan City,48.04291845,360.8548498,0.296738197,-39.06433476,59.28806867,-41.98064378,5.191072961,7.301030043,3.411759657,121.0833,15.55,2024,2
Panabo,51.13733906,262.0079828,0.083390558,-40.2976824,43.65399142,-42.17523605,2.430257511,4.398240343,0.795965665,125.6842,7.3081,2024,2
Paranaque City,50.88412017,738.5845923,2.231845494,-22.97364807,57.12939914,-24.31540773,17.1932618,29.08708155,8.657725322,121.0175,14.4816,2024,2
Pasig,50.76824034,738.5845923,2.231845494,-22.97364807,57.12939914,-24.31540773,17.1932618,29.08708155,8.657725322,121.065,14.587,2024,2
Puerto Princesa City,49.69527897,250.9773391,0.043218884,-41.29038627,54.98626609,-41.83583691,5.015021459,9.568841202,0.257467811,118.7333,9.7333,2024,2
Quezon City,51.01716738,506.6249785,0.892403433,-31.38785408,56.99785408,-33.36064378,10.17030043,20.26351931,5.537939914,121.0333,14.6333,2024,2
Roxas,50.33476395,359.1717167,0.087896996,-39.99072961,53.24751073,-42.43133047,8.493690987,11.88296137,3.544635193,121.6201,17.1189,2024,2
Sagay,51.19742489,237.7976824,0.013948498,-42.4695279,67.2532618,-42.08081545,2.799356223,6.529699571,0.171630901,123.4242,10.9447,2024,2
Samal,49.2832618,356.3783262,0.124592275,-38.74729614,77.72412017,-39.707897,7.020858369,13.36793991,2.555922747,120.5431,14.7678,2024,2
San Carlos,53.24892704,360.9769957,0.156695279,-39.11686695,62.71472103,-42.06042918,5.580772532,7.993819742,2.66639485,120.8931,15.5448,2024,2
San Fernando,50.3362069,369.5250431,0.077586207,-41.2475,81.41935345,-41.6824569,15.01969828,19.72844828,2.281508621,120.3166,16.6159,2024,2
San Jose,51.43347639,313.1862661,0.055021459,-41.23356223,59.87527897,-42.61416309,6.443991416,9.824592275,1.609527897,121.8712,17.8927,2024,2
San Jose del Monte,49.96995708,297.8794421,0.083862661,-40.20506438,63.3839485,-41.64901288,4.041072961,8.657081545,2.317682403,121.0453,14.8139,2024,2
San Juan,49.78969957,340.8493991,0.029399142,-41.27600858,69.75193133,-42.26678112,10.86270386,13.83317597,2.715965665,120.4583,17.7422,2024,2
San Pablo,52.09871245,439.2517167,0.235965665,-35.51957082,65.92763948,-39.47566524,8.144377682,14.24566524,4.809356223,120.6197,14.9696,2024,2
San Pedro,49.63519313,448.1336481,0.272575107,-37.46626609,47.98819742,-42.04755365,11.80858369,15.8555794,8.553991416,121.8833,17.2,2024,2
Santa Rosa,49.78111588,360.9769957,0.156695279,-39.11686695,62.71472103,-42.06042918,5.580772532,7.993819742,2.66639485,120.9378,15.4238,2024,2
Santiago,51.13733906,340.2904721,0.037167382,-41.3732618,69.65042918,-42.11957082,11.95828326,15.17188841,2.547038627,120.4449,17.2939,2024,2
Santo Tomas,54.38626609,352.8255794,0.079270386,-40.01918455,55.91995708,-42.42463519,8.282403433,11.60686695,2.874206009,121.7645,17.3997,2024,2
Silay City,50.99570815,244.1867811,0.021373391,-42.22206009,67.20690987,-41.70321888,3.058369099,6.192403433,0.311201717,122.9667,10.8,2024,2
Sipalay,52.78111588,275.5242489,0.045793991,-41.09618026,65.98961373,-41.6923176,3.879098712,5.918540773,1.463905579,122.4042,9.7519,2024,2
Surigao City,50.35622318,229.7609013,0.030515021,-42.00987124,66.03733906,-42.22515021,2.658025751,6.700643777,0.055493562,125.5,9.75,2024,2
Tabaco,47.30901288,250.7982403,0.03695279,-41.52218884,59.0183691,-37.6127897,3.62944206,7.190214592,0.841802575,123.7336,13.3586,2024,2
Tabuk,50.00429185,303.9323605,0.024206009,-41.45609442,54.10862661,-42.59626609,6.960686695,9.534849785,1.802446352,121.4443,17.4189,2024,2
Tacloban City,47.26609442,235.6271674,0.018841202,-42.12733906,52.1972103,-42.62373391,2.765879828,6.888755365,0.56223176,125,11.25,2024,2
Tacurong,49.92703863,490.5945064,0.202703863,-36.75746781,33.16313305,-42.06793991,12.14862661,14.85201717,6.899484979,124.6764,6.6925,2024,2
Tagaytay City,47.05579399,319.5471245,0.279141631,-35.59665236,73.42085837,-34.92656652,5.256909871,9.971459227,1.77888412,120.9337,14.1059,2024,2
Taguig,48.90128755,738.5845923,2.231845494,-22.97364807,57.12939914,-24.31540773,17.1932618,29.08708155,8.657725322,121.0792,14.5243,2024,2
Talisay,49.75107296,238.5853648,0.010171674,-42.53476395,71.08261803,-42.63751073,2.913905579,7.234248927,0.127811159,122.9226,14.1343,2024,2
Tanauan,50.50214592,309.7051073,0.255364807,-36.38506438,71.6216309,-35.77858369,4.22223176,9.300643777,1.816223176,121.1498,14.0863,2024,2
Tandag,53.60085837,233.8652361,0.007982833,-42.17150215,47.72695279,-42.60759657,2.826180258,6.578927039,0.737081545,126.1986,9.0783,2024,2
Tangub,50.26180258,244.1867811,0.021373391,-42.22206009,67.20690987,-41.70321888,3.058369099,6.192403433,0.311201717,122.9306,10.6339,2024,2
Tanjay,49.30042918,244.4017597,0.029914163,-41.77077253,64.08330472,-41.92334764,2.908841202,5.012532189,0.754935622,123.1583,9.5153,2024,2
Tarlac City,49.3304721,392.0918455,0.098025751,-37.86497854,63.65055794,-41.81746781,7.599227468,10.93038627,4.305922747,120.5986,15.4889,2024,2
Tayabas,49.4248927,252.8969528,0.06806867,-41.14811159,67.74678112,-41.57291845,2.754806867,6.108025751,0.578197425,121.5911,14.0289,2024,2
Toledo City,50.27896996,270.9043348,0.053090129,-40.50454936,61.7295279,-41.03111588,4.368111588,8.591502146,2.485193133,123.6333,10.3833,2024,2
Tuguegarao,52.25751073,381.8487983,0.097639485,-39.55806867,55.43785408,-42.34587983,9.659055794,13.37223176,4.173390558,121.7269,17.6131,2024,2
Urdaneta,48.38626609,453.376824,0.265407725,-35.71017167,66.52493562,-40.69090129,10.83111588,14.22566524,5.937682403,120.5711,15.9761,2024,2
Valencia,53.27896996,259.4509013,0.031845494,-41.5327897,58.42128755,-42.42703863,2.933476395,6.521330472,0.925021459,124.5725,11.1089,2024,2
Valenzuela,49.88841202,529.0157511,0.471502146,-30.21570815,64.77120172,-34.62300429,11.2244206,21.75974249,6.735150215,120.9667,14.7,2024,2
Victorias,47.36909871,239.9462232,0.014463519,-42.44141631,67.42497854,-41.68206009,3.035622318,6.37193133,0.214635193,123.0778,10.9,2024,2
Vigan,50.69527897,316.4809871,0.025536481,-41.89309013,77.23240343,-42.1723176,10.89703863,14.61334764,1.300600858,120.3869,17.5747,2024,2
Zamboanga City,50.86266094,404.5480258,0.245751073,-32.59969957,44.0806867,-40.08643777,6.517939914,8.215150215,6.437811159,122.0696,6.9135,2024,2
Alaminos,50.02620968,361.0817742,0.119435484,3.086290323,85.80375,3.499193548,14.56907258,18.81895161,2.208346774,119.9811,16.1561,2024,3
Angeles City,49.30241935,441.6617742,0.163830645,6.608467742,60.82165323,3.425846774,12.34935484,16.38584677,4.614637097,120.5833,15.15,2024,3
Antipolo,52.07520325,337.9658537,0.11601626,2.704227642,54.12357724,0.577804878,5.619471545,7.671300813,2.126138211,121.19,15.6181,2024,3
Bacolod,51.39878543,250.5694737,0.01562753,0.615465587,56.35174089,3.075708502,3.179797571,5.868785425,0.257246964,123.5085,12.2285,2024,3
Bacoor,49.07258065,758.7849194,1.27608871,21.1241129,81.75298387,19.12665323,25.8071371,41.63665323,8.154717742,120.929,14.459,2024,3
Bago City,50.41056911,275.5705285,0.062479675,1.787560976,57.25512195,1.534430894,3.116178862,5.780243902,1.01495935,122.8333,10.5333,2024,3
Baguio,49.89878543,430.8824696,0.045748988,3.856518219,56.45951417,1.900809717,14.71773279,17.38259109,3.241578947,120.5931,16.4164,2024,3
Bais,50.25506073,245.9819433,0.023846154,0.938380567,55.55983806,0.698623482,2.147004049,3.794251012,0.794696356,123.1228,9.5911,2024,3
Balanga,51.50201613,399.6285484,0.11483871,5.076935484,77.31649194,3.954395161,10.665,16.95592742,2.772782258,120.5361,14.6761,2024,3
Batac City,48.67408907,330.9219028,0.023846154,1.18417004,82.68506073,0.625870445,12.22020243,16.85165992,1.156801619,120.5649,18.0554,2024,3
Batangas City,49.46774194,307.3662097,0.193830645,7.829717742,62.62625,6.806491935,5.955080645,8.702459677,1.78016129,121.05,13.75,2024,3
Bayawan,48.82388664,252.1640081,0.023481781,1.126437247,54.62923077,0.613279352,2.237206478,3.698259109,1.10757085,122.8011,9.3636,2024,3
Baybay,49.83266129,256.2349194,0.008266129,0.315201613,66.10995968,5.987056452,2.992540323,5.669354839,0.10108871,123.7135,13.4083,2024,3
Bayugan,50.43145161,246.1068952,0.047701613,1.921370968,26.31330645,0.495887097,2.575241935,4.416008065,0.880927419,125.7675,8.7561,2024,3
Bi?n,48.2854251,382.0165587,0.617004049,9.89242915,72.10315789,14.66145749,7.38388664,12.38801619,2.947611336,121.0807,14.3427,2024,3
Bislig,49.63360324,261.5224291,0.049271255,1.7,49.61319838,0.445870445,2.456518219,5.40145749,0.708825911,125.0336,11.0725,2024,3
Bogo,50.78024194,252.4192339,0.021733871,0.904274194,55.14741935,0.837379032,2.36483871,5.042298387,0.39733871,124.0055,11.0517,2024,3
Borongan,51.93548387,237.3456855,0.011129032,0.484959677,53.33524194,0.233306452,2.286854839,5.977177419,0.078508065,125.4319,11.6081,2024,3
Butuan,48.57862903,261.5514919,0.027379032,1.739032258,36.19592742,0.436895161,2.396370968,4.170564516,0.756814516,125.5436,8.9492,2024,3
Cabadbaran,49.60282258,258.812379,0.030887097,1.46516129,39.81689516,0.46,2.354879032,4.298266129,0.814395161,125.5344,9.1236,2024,3
Cabanatuan City,49.93927126,394.26,0.153117409,4.018825911,60.11558704,0.932267206,7.945101215,10.46716599,2.691578947,120.9667,15.4833,2024,3
Cabuyao,50.79637097,381.9028226,0.614516129,9.910604839,71.95084677,14.68020161,7.373427419,12.37528226,2.949153226,121.1262,14.2726,2024,3
Cadiz,50.17137097,249.7544758,0.018024194,0.553991935,58.82165323,1.05983871,2.652016129,5.498669355,0.25875,123.2856,10.9506,2024,3
Cagayan de Oro,52.26829268,325.9372358,0.100284553,4.400487805,43.86796748,1.346178862,4.951382114,7.294390244,3.427560976,124.6472,8.4822,2024,3
Calaca,49.59677419,305.4551613,0.182862903,5.222741935,69.55560484,5.134395161,5.953306452,9.481572581,1.672056452,120.8133,13.9324,2024,3
Calamba,51.84879032,381.9028226,0.614516129,9.910604839,71.95084677,14.68020161,7.373427419,12.37528226,2.949153226,121.1653,14.2117,2024,3
Calapan,50.85282258,270.5957661,0.105241935,3.675927419,68.21076613,3.94233871,4.800967742,7.278629032,0.228467742,121.1803,13.4117,2024,3
Calbayog City,50.96975806,248.5966129,0.011048387,0.610806452,47.29512097,3.936008065,2.89233871,6.063467742,0.389395161,124.6,12.0667,2024,3
Caloocan City,49.72177419,593.4132258,0.63983871,14.16991935,64.57209677,9.706129032,15.41947581,26.79209677,7.317903226,120.9667,14.65,2024,3
Candon,52.04233871,373.1275806,0.021935484,1.365725806,72.57854839,0.872822581,15.03927419,18.19830645,2.167419355,120.4517,17.1947,2024,3
Canlaon,50.84412955,331.8000405,0.068947368,4.353562753,44.85311741,1.153279352,5.500728745,7.507651822,3.797327935,123.1964,10.3864,2024,3
Carcar,52.7016129,277.7902823,0.085120968,3.486532258,51.8328629,3.204395161,3.40266129,6.68266129,2.26266129,123.6402,10.1061,2024,3
Carmona,50.84412955,382.1111336,0.617004049,9.895910931,72.09445344,14.6691498,7.381740891,12.38251012,2.945951417,121.0576,14.3132,2024,3
Catbalogan,49.19354839,251.1676613,0.016774194,0.676814516,50.63830645,0.505846774,2.461129032,5.580887097,0.63641129,124.8861,11.7753,2024,3
Cauayan,50.00403226,404.5548387,0.217943548,4.073790323,52.87362903,0.74125,11.76387097,15.86221774,9.482258065,121.7725,16.9347,2024,3
Cavite City,53.42741935,758.7849194,1.27608871,21.1241129,81.75298387,19.12665323,25.8071371,41.63665323,8.154717742,120.9169,14.4825,2024,3
Cebu City,49.43346774,297.8912097,0.117822581,4.001290323,48.06802419,3.175201613,3.827096774,6.680806452,2.451653226,123.8907,10.3167,2024,3
City of Marikina,49.2641129,575.2028629,1.379153226,12.70379032,53.2208871,10.69665323,13.37979839,24.30193548,6.045806452,121.1,14.6333,2024,3
City of Masbate,51.85282258,250.7300403,0.015564516,0.616129032,56.37544355,3.077016129,3.184435484,5.878467742,0.25733871,123.5833,12.3333,2024,3
City of Passi,48.5,334.1972984,0.072943548,3.374516129,45.83895161,1.494193548,5.707822581,8.599354839,2.360645161,122.65,11.15,2024,3
City of Sorsogon,53.66194332,253.2657085,0.014574899,0.587408907,56.36817814,2.920364372,2.67145749,5.519716599,0.478259109,123.9833,12.9833,2024,3
Cotabato,52.99193548,369.7764919,0.040483871,3.763064516,33.73342742,0.602903226,7.467056452,9.426048387,4.431935484,124.2464,7.2236,2024,3
Dagupan,48.8891129,328.4839113,0.028830645,1.575967742,57.3271371,0.329475806,10.48350806,14.45475806,1.476572581,121.5047,17.7061,2024,3
